Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[283]    0.0    0.00    0.00     346         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) [283]
                0.00    0.00     346/651         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::get_allocator() const [253]
                0.00    0.00     346/346         __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::destroy(std::pair<void* const, _data_access_log>*) [281]
                0.00    0.00     346/660         std::allocator<std::pair<void* const, _data_access_log> >::~allocator() [248]
                0.00    0.00     346/346         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_put_node(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) [282]
-----------------------------------------------
                0.00    0.00     344/344         std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl() [285]
[284]    0.0    0.00    0.00     344         std::allocator<void*>::allocator() [284]
                0.00    0.00     344/2530        __gnu_cxx::new_allocator<void*>::new_allocator() [77]
-----------------------------------------------
                0.00    0.00     344/344         std::_Vector_base<void*, std::allocator<void*> >::_Vector_base() [286]
[285]    0.0    0.00    0.00     344         std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl() [285]
                0.00    0.00     344/344         std::allocator<void*>::allocator() [284]
-----------------------------------------------
                0.00    0.00     344/344         std::vector<void*, std::allocator<void*> >::vector() [289]
[286]    0.0    0.00    0.00     344         std::_Vector_base<void*, std::allocator<void*> >::_Vector_base() [286]
                0.00    0.00     344/344         std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl() [285]
-----------------------------------------------
                0.00    0.00     343/343         std::allocator<std::_Rb_tree_node<int> >::allocator() [288]
[287]    0.0    0.00    0.00     343         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [287]
-----------------------------------------------
                0.00    0.00     343/343         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl() [295]
[288]    0.0    0.00    0.00     343         std::allocator<std::_Rb_tree_node<int> >::allocator() [288]
                0.00    0.00     343/343         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [287]
-----------------------------------------------
                0.00    0.00       1/343         main [8]
                0.00    0.00     342/343         _data_access_log::_data_access_log() [292]
[289]    0.0    0.00    0.00     343         std::vector<void*, std::allocator<void*> >::vector() [289]
                0.00    0.00     344/344         std::_Vector_base<void*, std::allocator<void*> >::_Vector_base() [286]
-----------------------------------------------
                0.00    0.00     343/343         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_copy(std::_Rb_tree_node<void*> const*, std::_Rb_tree_node<void*>*) [347]
[290]    0.0    0.00    0.00     343         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_clone_node(std::_Rb_tree_node<void*> const*) [290]
                0.00    0.00     341/1086        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) [191]
-----------------------------------------------
                0.00    0.00     343/343         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_copy(std::_Rb_tree_node<void*> const*, std::_Rb_tree_node<void*>*) [347]
[291]    0.0    0.00    0.00     343         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_left(std::_Rb_tree_node_base const*) [291]
-----------------------------------------------
                0.00    0.00     342/342         int loop_speculator::write_data<bool>(bool*&, bool*) [4]
[292]    0.0    0.00    0.00     342         _data_access_log::_data_access_log() [292]
                0.00    0.00     342/342         std::set<int, std::less<int>, std::allocator<int> >::set() [293]
                0.00    0.00     342/343         std::vector<void*, std::allocator<void*> >::vector() [289]
                0.00    0.00     341/1149        std::vector<int, std::allocator<int> >::vector() [176]
-----------------------------------------------
                0.00    0.00     342/342         _data_access_log::_data_access_log() [292]
[293]    0.0    0.00    0.00     342         std::set<int, std::less<int>, std::allocator<int> >::set() [293]
                0.00    0.00     342/342         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [296]
-----------------------------------------------
                0.00    0.00     342/342         int loop_speculator::write_data<bool>(bool*&, bool*) [4]
[294]    0.0    0.00    0.00     342         std::pair<void*, _data_access_log>::pair(void* const&, _data_access_log const&) [294]
                0.00    0.00     341/968         _data_access_log::_data_access_log(_data_access_log const&) [216]
-----------------------------------------------
                0.00    0.00     342/342         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [296]
[295]    0.0    0.00    0.00     342         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl() [295]
                0.00    0.00     343/343         std::allocator<std::_Rb_tree_node<int> >::allocator() [288]
                0.00    0.00     342/1296        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_M_initialize() [169]
-----------------------------------------------
                0.00    0.00     342/342         std::set<int, std::less<int>, std::allocator<int> >::set() [293]
[296]    0.0    0.00    0.00     342         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [296]
                0.00    0.00     342/342         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl() [295]
-----------------------------------------------
                0.00    0.00     333/333         int loop_speculator::write_data<bool>(bool*&, bool*) [4]
[297]    0.0    0.00    0.00     333         std::pair<void*, _data_access_log>::~pair() [297]
                0.00    0.00     329/1332        _data_access_log::~_data_access_log() [162]
-----------------------------------------------
                0.00    0.00     321/321         int loop_speculator::write_data<bool>(bool*&, bool*) [4]
[298]    0.0    0.00    0.00     321         std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::insert(std::pair<void* const, _data_access_log> const&) [298]
                0.00    0.00     318/318         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_unique(std::pair<void* const, _data_access_log> const&) [299]
-----------------------------------------------
                0.00    0.00     318/318         std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::insert(std::pair<void* const, _data_access_log> const&) [298]
[299]    0.0    0.00    0.00     318         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_unique(std::pair<void* const, _data_access_log> const&) [299]
                0.00    0.00    1965/13973       std::less<void*>::operator()(void* const&, void* const&) const [29]
                0.00    0.00    1942/12618       std::_Select1st<std::pair<void* const, _data_access_log> >::operator()(std::pair<void* const, _data_access_log> const&) const [30]
                0.00    0.00    1706/8693        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_key(std::_Rb_tree_node<std::pair<void* const, _data_access_log> > const*) [33]
                0.00    0.00    1135/5613        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_right(std::_Rb_tree_node_base*) [43]
                0.00    0.00     547/3752        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_left(std::_Rb_tree_node_base*) [50]
                0.00    0.00     314/1463        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin() [149]
                0.00    0.00     313/1746        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_end() [143]
                0.00    0.00     313/313         std::pair<std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >, bool>::pair(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&, bool const&) [301]
                0.00    0.00     294/294         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<void* const, _data_access_log> const&) [308]
                0.00    0.00     285/4074        std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) [49]
                0.00    0.00     271/1649        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_key(std::_Rb_tree_node_base const*) [145]
